,id,fips,statecode,state,state_notes,county,jail,jail_notes,d2008,d2009,d2010,d2011,d2012,d2013,d2014,d2015,d2016,d2017,d2018,d2019,su2008,su2009,su2010,su2011,su2012,su2013,su2014,su2015,su2016,su2017,su2018,su2019,da2008,da2009,da2010,da2011,da2012,da2013,da2014,da2015,da2016,da2017,da2018,da2019,il2008,il2009,il2010,il2011,il2012,il2013,il2014,il2015,il2016,il2017,il2018,il2019,o2008,o2009,o2010,o2011,o2012,o2013,o2014,o2015,o2016,o2017,o2018,o2019,ho2008,ho2009,ho2010,ho2011,ho2012,ho2013,ho2014,ho2015,ho2016,ho2017,ho2018,ho2019,ac2008,ac2009,ac2010,ac2011,ac2012,ac2013,ac2014,ac2015,ac2016,ac2017,ac2018,ac2019,adp2008,adp2009,adp2010,adp2011,adp2012,adp2013,adp2014,adp2015,adp2016,adp2017,adp2018,adp2019,med2008,med2009,med2010,med2011,med2012,med2013,med2014,med2015,med2016,med2017,med2018,med2019,male_deaths,female_deaths,male_percent,female_percent
295,284,32023.0,NV,Nevada,,Nye,Pahrump Detention Center,"Data includes both the Pahrump facility and the Tonopah facility, however Tonopah was closed from March 2015 to June 2019, so all death and population data from that period reflect only the Pahrump facility; ADP for 2011 is estimated based on adjacent years. ",,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,139.0,128.0,150.0,145.0,149.0,155.0,177.0,177.0,190.0,public,public,public,public,public,public,public,public,public,public,public/Serenity Mental Health,Serenity Mental Health,3,0,1.0,0.0
296,278,32031.0,NV,Nevada,,Washoe,Washoe County Detention Center,ADP is based on fiscal year.,2.0,1.0,2.0,0.0,2.0,1.0,1.0,7.0,6.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1033.0,1076.0,1018.0,1008.0,1051.0,1052.0,1051.0,1058.0,1104.0,1127.0,1127.0,1077.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Armor Correctional Health Services,"Armor Correctional Health Services/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.",22,5,0.8148148148148148,0.18518518518518517
297,285,33001.0,NH,New Hampshire,,Belknap,Belknap County Jail & Department of Corrections,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,96.0,109.0,115.0,102.0,113.0,92.0,86.0,96.0,87.0,83.0,77.0,public,public,public,public,public/American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,1,0,1.0,0.0
298,286,33003.0,NH,New Hampshire,,Carroll,Carroll County Department of Corrections,2014 ADP averaged from 2015 and 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,54.595,48.5,60.69,57.26,56.0,52.0,public,public,public,public,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,public,0,1,0.0,1.0
299,287,33005.0,NH,New Hampshire,,Cheshire,Cheshire County Department of Corrections,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,94.0,139.0,161.0,162.0,136.0,149.0,159.0,159.0,142.0,152.0,100.0,public,public,public,public,public,public,public,public,public,public,public,public,4,0,1.0,0.0
300,288,33007.0,NH,New Hampshire,,Coos,Coos County Jail,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,41.0,28.0,35.0,39.0,37.0,40.0,35.0,31.0,22.0,21.0,18.0,public,public,public,public,public,public,public,public,public,public,public,public,0,0,,
301,289,33009.0,NH,New Hampshire,,Grafton,Grafton County Jail,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,104.0,91.0,97.5,114.0,117.0,115.0,92.0,83.0,83.0,76.0,104.0,public,public,public,public,public,public,public,public,public,public,public,public,1,0,1.0,0.0
302,290,33011.0,NH,New Hampshire,,Hillsborough,Hillsborough County Department of Corrections,,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,581.0,597.0,596.0,539.0,551.0,559.0,531.0,477.0,470.0,367.0,263.0,public/Correctional Health Services Corp,Correctional Health Services/public,public,public,public,public,public,public,public/American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,14,2,0.875,0.125
303,291,33013.0,NH,New Hampshire,,Merrimack,Merrimack County Department of Corrections,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,254.0,228.2,223.8,187.3,179.1,171.4,194.5,213.3,168.3,179.0,184.5,public,public,public,public,public,public,public,public,public,public,public,public/American Institutional Medical Group,3,1,0.75,0.25
304,292,33015.0,NH,New Hampshire,,Rockingham,Rockingham County Department of Corrections,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,336.0,340.0,340.0,377.0,355.0,292.0,247.0,221.0,220.0,147.0,141.0,"PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.","PrimeCare Medical, Inc.",7,1,0.875,0.125
305,293,33017.0,NH,New Hampshire,,Strafford,Strafford County Jail,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,397.0,396.0,411.0,422.0,345.0,389.0,370.0,401.0,400.0,396.0,422.0,public,public,public,public,public,public,public/American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,5,1,0.8333333333333334,0.16666666666666666
306,294,33019.0,NH,New Hampshire,,Sullivan,Sullivan County Department of Corrections,2008 ADP averaged from 2009 and 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,69.0,104.0,120.0,117.0,113.0,71.0,101.0,92.0,69.0,68.0,45.0,public,public,public,public,public,public,public,public,public,public,public,public,0,0,,
307,295,34001.0,NJ,New Jersey,,Atlantic,Atlantic County Justice Facility,2018 ADP averaged from 2016 and 2017,1.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,6.0,2.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,960.0,870.0,810.0,836.0,780.0,778.0,713.0,726.0,652.0,689.0,609.78,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,20,11,0.6451612903225806,0.3548387096774194
308,296,34003.0,NJ,New Jersey,,Bergen,Bergen County Jail,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.75,924.26,891.34,826.56,818.1,852.16,900.69,817.93,802.33,746.88,790.9,687.14,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Morse Corrections,Morse Correction/public,public,2,0,1.0,0.0
309,297,34007.0,NJ,New Jersey,,Camden,Camden County Correctional Facility,2018 ADP averaged from 2016 and 2017,4.0,2.0,1.0,0.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,1686.0,1370.0,1237.0,1373.0,1510.0,1486.0,1448.0,1259.0,1007.0,1133.0,743.8,public,public,public/CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,28,4,0.875,0.125
310,519,34011.0,NJ,New Jersey,,Cumberland,Cumberland County Jail,,,,0.0,2.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,521.41,427.5,426.66,501.58,547.25,495.66,419.83,409.0,351.0,315.0,,,Correctional Health Services,Correctional Health Services,Correctional Health Services,,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,10,3,0.7692307692307693,0.23076923076923078
311,298,34013.0,NJ,New Jersey,,Essex,Essex County Correctional Facility,2008 ADP from U.S. Bureau of Justice Statistics; 2018 ADP averaged from 2016 and 2017; 2019 ADP data is an average of the monthly midpoints,3.0,5.0,11.0,2.0,3.0,2.0,7.0,7.0,5.0,2.0,2.0,3.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,5.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,2260.0,2391.0,2182.0,2878.0,3433.0,3391.0,3091.0,3058.0,2986.0,2034.0,2510.0,2437.4,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,43,6,0.8775510204081632,0.12244897959183673
312,299,34017.0,NJ,New Jersey,,Hudson,Hudson County Correctional Facility,,,3.0,6.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,5.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,1850.0,1995.0,2039.0,1846.0,1806.0,1551.0,1596.0,1525.0,1253.0,996.0,1045.726,Correctional Health Services,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,Wellpath,24,5,0.8275862068965517,0.1724137931034483
313,300,34021.0,NJ,New Jersey,,Mercer,Mercer County Correction Center,,0.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1030.0,978.0,714.0,868.0,811.0,846.0,806.0,697.0,477.0,472.0,393.0,Correctional Health Services,Correctional Health Services/CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,12,1,0.9230769230769231,0.07692307692307693
314,301,34023.0,NJ,New Jersey,,Middlesex,Middlesex County Adult Correctional Center,2008 ADP from U.S. Bureau of Justice Statistics,,3.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1208.0,1196.0,975.0,951.0,988.0,909.0,878.0,856.0,884.0,723.0,593.0,,,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,"NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.",14,5,0.7368421052631579,0.2631578947368421
315,302,34025.0,NJ,New Jersey,,Monmouth,Monmouth County Correctional Institution,2016 ADP averaged from 2014 and 2015,,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,,,2.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,,1100.0,1111.0,1150.0,1200.0,906.0,912.0,787.0,835.0,811.0,537.0,551.0,531.76,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,CFG Health Systems,CFG Health Systems,0,0,,
316,303,34031.0,NJ,New Jersey,,Passaic,Passaic County Jail,2008 ADP from U.S. Bureau of Justice Statistics,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,1187.0,1049.0,1024.0,1040.0,1039.0,1102.0,973.0,812.0,713.0,618.0,560.18,,,,public/Corizon Health,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/public,Corizon Health/public,Corizon Health ,11,0,1.0,0.0
317,304,34039.0,NJ,New Jersey,,Union,Union County Jail,2014 ADP averaged from 2013 and 2015; 2017 ADP averaged from 2016 and 2018; 2019 ADP is an average of monthly figures,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1069.0,1070.0,1048.0,976.0,973.0,846.0,784.5,723.0,714.25,576.2846,438.3192,407.9667,Correctional Health Services,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,CFG Health Systems,1,0,1.0,0.0
318,305,35001.0,NM,New Mexico,,Bernalillo,Bernalillo County Metropolitan Detention Center,2008-2009 ADP from U.S. Bureau of Justice Statistics,5.0,1.0,6.0,6.0,5.0,3.0,1.0,6.0,5.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0,2636.0,2630.0,2586.0,2686.0,2304.0,1923.0,1556.0,1335.0,1194.0,1301.0,1450.0,Corizon Health ,Corizon Health ,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,35,8,0.813953488372093,0.18604651162790697
319,306,35005.0,NM,New Mexico,,Chaves,Chaves County Detention Center,2012 ADP averaged from 2013 and 2014,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,280.0,270.0,290.0,288.0,276.0,285.0,275.0,280.0,Wellpath,Wellpath,New Mexico Psychiatric Services,New Mexico Psychiatric Services,New Mexico Psychiatric Services,New Mexico Psychiatric Services,New Mexico Psychiatric Services,New Mexico Psychiatric Services/Southwest Correctional Medical Group,Southwest Correctional Medical Group,Southwest Correctional Medical Group,Wellpath,Wellpath/CorrHealth,4,0,1.0,0.0
320,307,35009.0,NM,New Mexico,,Curry,Curry County Adult Detention Center,2008-2012 ADP from U.S. Bureau of Justice Statistics,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,275.0,308.0,278.0,205.0,251.0,235.0,224.0,235.0,235.0,208.0,189.0,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,1,0,1.0,0.0
