id,fips,statecode,state,state_notes,county,jail,jail_notes,d2008,d2009,d2010,d2011,d2012,d2013,d2014,d2015,d2016,d2017,d2018,d2019,su2008,su2009,su2010,su2011,su2012,su2013,su2014,su2015,su2016,su2017,su2018,su2019,da2008,da2009,da2010,da2011,da2012,da2013,da2014,da2015,da2016,da2017,da2018,da2019,il2008,il2009,il2010,il2011,il2012,il2013,il2014,il2015,il2016,il2017,il2018,il2019,o2008,o2009,o2010,o2011,o2012,o2013,o2014,o2015,o2016,o2017,o2018,o2019,ho2008,ho2009,ho2010,ho2011,ho2012,ho2013,ho2014,ho2015,ho2016,ho2017,ho2018,ho2019,ac2008,ac2009,ac2010,ac2011,ac2012,ac2013,ac2014,ac2015,ac2016,ac2017,ac2018,ac2019,adp2008,adp2009,adp2010,adp2011,adp2012,adp2013,adp2014,adp2015,adp2016,adp2017,adp2018,adp2019,med2008,med2009,med2010,med2011,med2012,med2013,med2014,med2015,med2016,med2017,med2018,med2019
245,29021,MO,Missouri,,Buchanan,Buchanan County Law Enforcement Center,,0,1,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.58,222.25,176.75,203,217,231,191,202,211,206,210,198,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare/Southern Health Partners,Southern Health Partners/Advanced Correctional Healthcare,Advanced Correctional Healthcare
246,29047,MO,Missouri,,Clay,Clay County Detention Center,,0,0,1,0,2,3,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,310,308,344,304,324,332,323,336,333,355,300,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
247,29077,MO,Missouri,,Greene,Greene County Jail,,1,1,0,2,0,2,0,2,1,0,2,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,538.79,492.95,492.48,544.84,559.54,616.5,683.48,650.98,701.99,757.41,776.85,885,public,public,public,public,public,public,public,public,public,public/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare/public
248,29095,MO,Missouri,,Jackson,Jackson County Detention Center and Regional Correction Center,,0,1,1,1,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,909,842,792,821,852,848,919,941,914,1004,941.37,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath/Advanced Correctional Healthcare,Advanced Correctional Healthcare
249,29099,MO,Missouri,,Jefferson,Jefferson County Jail,,,0,0,1,1,1,0,0,0,2,1,1,,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,173,188,251,272,257,275,278,278,285,314,300,241,,Health Professionals LTD,Health Professionals LTD,Health Professionals LTD,Health Professionals LTD,Health Professionals LTD/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,VitalCore Health Strategies
250,29183,MO,Missouri,,St. Charles,St. Charles County Jail,,1,2,0,0,1,1,0,0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,388,362,419,414,383,385,348,372,430,455,399,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Advanced Correctional Healthcare
252,29186,MO,Missouri,,Ste. Genevieve,Ste. Genevieve County Jail,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,115,116,131,131,123,153,163,175,207,262,256.03,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath/Advanced Correctional Healthcare,Advanced Correctional Healthcare
251,29189,MO,Missouri,,St. Louis,St. Louis County - Department of Justice Services,,1,1,2,1,2,2,0,4,6,2,0,5,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,3,3,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186.58,1157.83,1185.5,1144.92,1285.58,1331.17,1230.83,1170.83,1219.5,1258.5,1203,941,public,public,public,public,public,public,public,public,public,public,public,public
253,29510,MO,Missouri,,St. Louis City,St. Louis City Justice Center,2019 ADP is averaged from 2018 and 2020,3,2,2,0,0,1,2,1,2,2,3,3,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,596,603,648,691,737,616,541,580,624,607,632,,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health 
254,29510,MO,Missouri,,St. Louis City,St. Louis Medium Security Institution,2019 ADP is averaged from 2018 and 2020,2,0,0,0,4,1,0,0,2,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,800,860,1045,1151,1059,823,717,788,701,495,370,,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health 
257,30013,MT,Montana,,Cascade,Cascade County Regional Jail,2019 ADP is calculated from daily totals,,,2,3,1,0,0,2,0,0,2,0,,,2,2,1,0,0,2,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,376,335,353,367,371,399,413,417,431,466,479,473.4,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Planned Parenthood of Montana,Planned Parenthood of Montana,Planned Parenthood of Montana
258,30021,MT,Montana,,Dawson,Dawson County Jail,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,29,,public,public,public,public,public,public,public,public,public,public,public,
259,30029,MT,Montana,,Flathead,Flathead County Detention Center,,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,81,98,98,81,81,94,96,100,113,122,102,,public,public,public,public,public,public,public,public,public,public,public,
260,30031,MT,Montana,,Gallatin,Gallatin County Detention Center,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130,130,130,130,161,178.6,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical/public,public,
255,30041,MT,Montana,,Hill,Hill County Detention Center,,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,41,40,39,40,46,50,52,60,52,47,42,,public,public,public,public,public,public,public,public,public,public,public,
261,30049,MT,Montana,,Lewis and Clark,Lewis and Clark County Jail,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,70,75,75,73,71,77,99,106,107,118,137.62,public,public,public,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,public,public,public
262,30063,MT,Montana,,Missoula,Missoula County Detention Facility,2019 ADP is an average of monthly figures,0,1,1,1,0,1,2,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,300,289,277,310,326,338,342,358,365,355,346.41,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical/Correctional Health Partners,Correctional Health Partners,Correctional Health Partners,Correctional Health Partners,Correctional Health Partners,Planned Parenthood of Montana,Planned Parenthood of Montana
263,30081,MT,Montana,,Ravalli,Ravalli County Adult Detention Center,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,38,44,41,41,52,64,67,59,67,55,55,,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical,Benefis Spectrum Medical/public,public,
256,30093,MT,Montana,,Silver Bow,Butte-Silver Bow County Detention Center,,0,1,0,1,2,0,0,0,0,0,1,,0,1,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,47,60,64,67,72,75,82,86,86,87,99,,public,public,public,public,public,public,public,public,public,public,public,
264,30111,MT,Montana,,Yellowstone,Yellowstone County Detention Facility,2008-2011 and 2013-2014 ADP  from U.S. Bureau of Justice Statistics; 2012 ADP averaged from 2011 and 2013; 2015 ADP averaged from 2013 and 2014; 2019 ADP is an average of monthly figures,0,1,1,1,0,2,0,1,0,0,0,,0,0,0,0,0,2,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,372,373,400,402,434,465,466,481,498,,503,523.67,public,public,public,public,public,public,public,public,public,public/Correctional Health Partners,Correctional Health Partners,Correctional Health Partners
265,31019,NE,Nebraska,,Buffalo,Buffalo County Jail,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,97.5,102.14,98,108,106,112,119,113,113,131,148,public,public,public,public,public,public,public,public,public/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
266,31043,NE,Nebraska,,Dakota,Dakota County Jail,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,123.97,129.67,111.18,100.01,92.26,92.61,98.69,93.63,111.14,101.75,109.5,112,public,public,public,public,public,public,public,public,public/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
267,31047,NE,Nebraska,,Dawson,Dawson County Jail,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,96,93,105,109,107,72,96,85,88,98,99,public,public,public,public,public,public,public,public,public,public,public,public
268,31055,NE,Nebraska,,Douglas,Douglas Department of Corrections,,1,4,2,2,0,2,2,0,3,6,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,1,0,1,4,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1194,1160,1165,1107,1094,1086,1030,1086,1254,1272,1271,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
269,31079,NE,Nebraska,,Hall,Hall County Department of Corrections,2008 ADP averaged from 2009 and 2010,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215.5,209,222,220,194,178,216,243,217,261,285,286,public,public/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
270,31109,NE,Nebraska,,Lancaster,Lancaster Adult Detention Facility,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.4,472.5,494.6,512.2,528.8,567.9,585.6,561.8,573.1,642.5,619,624,public,public,public,public/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
271,31111,NE,Nebraska,,Lincoln,Lincoln County Detention Center,,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,64,61,87,85,95,97,99,115,113,120,131,public,public,public,public,public,public,public,public,public,public,public,
272,31153,NE,Nebraska,,Sarpy,Sarpy County Jail,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,146,146,146,138,133,136,139,137,136,165,170,public,public,public,public,public,public/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
273,31155,NE,Nebraska,,Saunders,Saunders County Jail,,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,74,99,111,124,114,110,113,103,104,107,98,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
274,31157,NE,Nebraska,,Scotts Bluff,Scotts Bluff Co.Detention Center,,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,123,143,130,131,151,175,175,195,192,161,244,public,public,public,public/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
275,32510,NV,Nevada,,Carson,Carson City Sheriffs Detention Center,,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,186,184,165,184,204,187,187,200,199,205,191,public,public,public,public,public,public,public,public,public,public,public,public
279,32003,NV,Nevada,,Clark,Clark County Detention Center,ADP for 2009 based on data reported by the jail to the U.S. Bureau of Justice Statistics. ,,,2,7,6,4,3,4,4,5,8,6,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3101,3742,3701,3611,3832,3736,3434,3645,3862,4352,3718,"NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc./Wellpath"
280,32003,NV,Nevada,,Clark,Henderson Detention Center,,,1,0,0,0,1,3,0,2,0,2,2,,1,0,0,0,0,2,0,0,0,0,1,,0,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,1,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,280,222,499,498,494,498,492,501,506,467,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,"Corizon Health/NaphCare, Inc.","NaphCare, Inc."
281,32003,NV,Nevada,,Clark,Las Vegas Detention Center,,,2,0,2,1,0,1,4,1,3,1,3,,0,0,0,0,0,1,0,1,1,0,1,,0,0,0,0,0,0,0,0,1,1,0,,2,0,1,1,0,0,3,0,1,0,2,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,869,825,710,633,672,755,781,883,785,697,807,853,public,public,public,public,public,public,public,public/Wellpath,Wellpath,Wellpath,Wellpath,"Wellpath/NaphCare, Inc."
282,32005,NV,Nevada,,Douglas,Douglas County Jail - Valley,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4,87.8,79.5,65.6,67.5,62.3,73.3,58.6,58.3,47.2,61,71,public,public,public,public,public,public,public,public,public,public,public,public
276,32007,NV,Nevada,,Elko,Elko County Jail,"ADP for 2011 is estimated, based on data from subsequent years. ",0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,118,116,120,130,152,163,166,186,177,public,public,public,public,public,public,public,public,public,public,public,public
277,32017,NV,Nevada,,Lincoln,Lincoln County Detention Center,"Jail did not report precise population for 2009-2017, but  provided an estimate of 100 inmates as an ADP for those years. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,90,85,public,public,public,public,public,public,public,public,public,public,public,public
283,32019,NV,Nevada,,Lyon,Lyon County Jail,,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,66,89,87,71,71,71,82,78,93,97,100,public,public,public,public,public,public,public,public,public,public,public,
284,32023,NV,Nevada,,Nye,Pahrump Detention Center,"Data includes both the Pahrump facility and the Tonopah facility, however Tonopah was closed from March 2015 to June 2019, so all death and population data from that period reflect only the Pahrump facility; ADP for 2011 is estimated based on adjacent years. ",,,,,0,0,0,0,1,1,1,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,1,0,,,,,0,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,139,128,150,145,149,155,177,177,190,public,public,public,public,public,public,public,public,public,public,public/Serenity Mental Health,Serenity Mental Health
278,32031,NV,Nevada,,Washoe,Washoe County Detention Center,ADP is based on fiscal year.,2,1,2,0,2,1,1,7,6,1,0,4,0,0,1,0,0,0,0,3,3,0,0,3,0,0,0,0,0,1,0,1,0,1,0,,2,1,1,0,2,0,1,1,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1033,1076,1018,1008,1051,1052,1051,1058,1104,1127,1127,1077,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Armor Correctional Health Services,"Armor Correctional Health Services/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc."
285,33001,NH,New Hampshire,,Belknap,Belknap County Jail & Department of Corrections,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,96,109,115,102,113,92,86,96,87,83,77,public,public,public,public,public/American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group
286,33003,NH,New Hampshire,,Carroll,Carroll County Department of Corrections,2014 ADP averaged from 2015 and 2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,54.595,48.5,60.69,57.26,56,52,public,public,public,public,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,American Institutional Medical Group,public
